Référence,Nom,Description Technique,Système D'exploitation,Caméra,Caractéristique Caméra,Autonomie Batterie,Catégorie,Sous catégorie,Marque,Modèle,Description Marketing,RAM,Stockage,Type De Stockage,Processeur,Type D'écran,Résolution écran,Temps de réponse écran,Fréquence écran,Luminosité écran,Taille Écran,Carte Graphique,Connectivité,Connectique,Alimentation,Audio,Dimensions,Poids,Norme Environnementale,Empreinte Carbonne,Clavier,Garantie fabricant,Top Produit,Délais de livraison,Etat,Couleur,Images,Fournisseur,Reference ID,SKU ID,Plan ID,GUID,Type Licence,Apps incluses,Apps type,Prix achat,Prix location,Deleted
CFQ7TTC0LF8R:0012:P1Y:Y,Office 365 E3 EEA (no Teams),,,,,,licences,licences,,,"Microsoft 365 E3 combine les meilleures applications de productivité d’entreprise à des fonctionnalités clés en matière de sécurité et de conformité.

- Améliorez la productivité et favorisez la collaboration grâce aux expériences connectées.
- Transformez la gestion de votre activité et améliorez les relations avec les clients grâce aux flux de travail intégrés.
- Protégez proactivement vos employés, vos données et vos informations clients grâce à une sécurité intelligente.

Microsoft Teams sous licence séparée",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,OFFICE365NCE-isvfrnce,USCFQ7TTC0LF8R0012,Annual-n11,d711d25a-a21c-492f-bd19-aae1e8ebaf30,Annuel,"Word,Excel,PowerPoint,Outlook,OneDrive,Microsoft Access (pour PC),Microsoft Publisher (pour PC),Exchange,SharePoint,Viva Engage,Viva Insights,Microsoft Bookings,OneNote,Delve,Microsoft Stream,Sway,Microsoft Forms,Power Apps,Power Automate,Planificateur Microsoft,Microsoft To Do",complete,,277.20,0
CFQ7TTC0LF8S:000X:P1M:M,Office 365 E5 EEA (no Teams),,,,,,licences,licences,,,"Microsoft 365 E5 associe les meilleures applications de productivité à des fonctionnalités avancées de sécurité, de conformité et d’analyse.

- Étendez la protection des identités et la protection contre les menaces avec une sécurité intégrée et automatisée qui facilite l’arrêt des cyberattaques préjudiciables.
- Associez la protection des données et des fonctionnalités avancées de conformité pour protéger et régir les données tout en réduisant les risques.
- Bénéficiez des fonctionnalités Power BI qui vous aident à tirer une valeur commerciale significative de vos données.

Microsoft Teams sous licence séparée",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,OFFICE365NCE-isvfrnce,USCFQ7TTC0LF8S000X,Monthly-n15,cf50bae9-29e8-4775-b07c-56ee10e3776d,Mensuel,"Word,Excel,PowerPoint,Outlook,OneDrive,Microsoft Access (pour PC),Microsoft Publisher (pour PC),Exchange,SharePoint,Viva Engage,Viva Insights,Microsoft Bookings,OneNote,Delve,Microsoft Stream,Sway,Microsoft Forms,Power Apps,Power Automate,Planificateur Microsoft,Microsoft To Do,Power BI Pro",complete,,47.40,0
CFQ7TTC0LF8S:000X:P1Y:Y,Office 365 E5 EEA (no Teams),,,,,,licences,licences,,,"Microsoft 365 E5 associe les meilleures applications de productivité à des fonctionnalités avancées de sécurité, de conformité et d’analyse.

- Étendez la protection des identités et la protection contre les menaces avec une sécurité intégrée et automatisée qui facilite l’arrêt des cyberattaques préjudiciables.
- Associez la protection des données et des fonctionnalités avancées de conformité pour protéger et régir les données tout en réduisant les risques.
- Bénéficiez des fonctionnalités Power BI qui vous aident à tirer une valeur commerciale significative de vos données.

Microsoft Teams sous licence séparée",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,OFFICE365NCE-isvfrnce,USCFQ7TTC0LF8S000X,Annual-n12,cf50bae9-29e8-4775-b07c-56ee10e3776d,Annuel,"Word,Excel,PowerPoint,Outlook,OneDrive,Microsoft Access (pour PC),Microsoft Publisher (pour PC),Exchange,SharePoint,Viva Engage,Viva Insights,Microsoft Bookings,OneNote,Delve,Microsoft Stream,Sway,Microsoft Forms,Power Apps,Power Automate,Planificateur Microsoft,Microsoft To Do,Power BI Pro",complete,,474.00,0
CFQ7TTC0LFLS:0002:P1M:M,Microsoft Entra ID P1,,,,,,licences,licences,,,"En plus des fonctionnalités Free, la licence P1 offre à vos utilisateurs hybrides l’accès aux ressources locales et cloud. Elle prend également en charge des fonctionnalités d’administration avancées, notamment les groupes à appartenance dynamique, la gestion de groupes en libre-service, Microsoft Identity Manager, et la réécriture dans le cloud pour faire bénéficier à vos utilisateurs locaux de la réinitialisation de mot de passe en libre-service.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,AzureActiveDirectory-isvfrnce,USCFQ7TTC0LFLS0002,Monthly-Plan-n1,078d2b04-f1bd-4111-bbd4-b4b1b354cef4,Mensuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,6.72,0
CFQ7TTC0LFLS:0002:P1Y:Y,Microsoft Entra ID P1,,,,,,licences,licences,,,"En plus des fonctionnalités Free, la licence P1 offre à vos utilisateurs hybrides l’accès aux ressources locales et cloud. Elle prend également en charge des fonctionnalités d’administration avancées, notamment les groupes à appartenance dynamique, la gestion de groupes en libre-service, Microsoft Identity Manager, et la réécriture dans le cloud pour faire bénéficier à vos utilisateurs locaux de la réinitialisation de mot de passe en libre-service.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,AzureActiveDirectory-isvfrnce,USCFQ7TTC0LFLS0002,Annual-Plan-n1,078d2b04-f1bd-4111-bbd4-b4b1b354cef4,Annuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,67.20,0
CFQ7TTC0LFK5:0001:P1M:M,Microsoft Entra ID P2,,,,,,licences,licences,,,"En plus des fonctionnalités Free et P1, la licence P2 offre Microsoft Entra ID Protection pour fournir un accès conditionnel en fonction des risques à vos applications et aux données critiques de l’entreprise. Elle propose également Privileged Identity Management pour faciliter la découverte, la restriction et la supervision des administrateurs et leur accès aux ressources et, au besoin, fournir un accès juste-à-temps.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,AzureActiveDirectory-isvfrnce,USCFQ7TTC0LFK50001,Monthly-Plan-n7,84a661c4-e949-4bd2-a560-ed7766fcaf2b,Mensuel,Microsoft 365 E5 EEA (no Teams),inclu,,10.08,0
CFQ7TTC0LFK5:0001:P1Y:Y,Microsoft Entra ID P2,,,,,,licences,licences,,,"En plus des fonctionnalités Free et P1, la licence P2 offre Microsoft Entra ID Protection pour fournir un accès conditionnel en fonction des risques à vos applications et aux données critiques de l’entreprise. Elle propose également Privileged Identity Management pour faciliter la découverte, la restriction et la supervision des administrateurs et leur accès aux ressources et, au besoin, fournir un accès juste-à-temps.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,AzureActiveDirectory-isvfrnce,USCFQ7TTC0LFK50001,Annual-Plan-n7,84a661c4-e949-4bd2-a560-ed7766fcaf2b,Annuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 E5 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,100.80,0
CFQ7TTC0LCH4:0009:P1M:M,Microsoft Intune Plan 1,,,,,,licences,licences,,,"Le point de départ idéal pour une gestion unifiée de vos postes de travail, ordinateurs portables, tablettes et smartphones. Avec Intune Plan 1, vous bénéficiez :

- Gestion des appareils mobiles (MDM) et des applications mobiles (MAM) : Déployez, configurez et sécurisez vos appareils et applications, quel que soit leur OS, depuis une console unique.
- Conformité et accès conditionnel : Mettez en place des politiques de conformité pour garantir la sécurité, limiter les accès non autorisés et préserver l’intégrité de vos données.
- Expérience utilisateur optimisée : Offrez aux employés une connexion fluide, des mises à jour automatisées et un accès aux ressources de l’entreprise où qu’ils se trouvent.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0LCH40009,Monthly-n5,061f9ace-7d42-4136-88ac-31dc755f143f,Mensuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 E5 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,9.00,0
CFQ7TTC0LCH4:0009:P1Y:Y,Microsoft Intune Plan 1,,,,,,licences,licences,,,"Le point de départ idéal pour une gestion unifiée de vos postes de travail, ordinateurs portables, tablettes et smartphones. Avec Intune Plan 1, vous bénéficiez :

- Gestion des appareils mobiles (MDM) et des applications mobiles (MAM) : Déployez, configurez et sécurisez vos appareils et applications, quel que soit leur OS, depuis une console unique.
- Conformité et accès conditionnel : Mettez en place des politiques de conformité pour garantir la sécurité, limiter les accès non autorisés et préserver l’intégrité de vos données.
- Expérience utilisateur optimisée : Offrez aux employés une connexion fluide, des mises à jour automatisées et un accès aux ressources de l’entreprise où qu’ils se trouvent.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0LCH40009,Annual-n1,061f9ace-7d42-4136-88ac-31dc755f143f,Annuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 E5 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,90.00,0
CFQ7TTC0LCH4:0004:P1M:M,Microsoft Intune Plan 1 Device,,,,,,licences,licences,,,"Gérez vos appareils de façon simple, sécurisée et centralisée grâce à une licence par appareil. Cette offre est idéale pour les postes partagés (bornes, kiosques, terminaux spécialisés) et inclut :

- Gestion unifiée des appareils : Configuration, déploiement et administration depuis une console unique.
- Sécurité et conformité intégrées : Règles de conformité et accès conditionnels pour protéger vos données.
- Expérience utilisateur maîtrisée : Paramétrages standardisés, mises à jour centralisées et simplicité d’utilisation.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0LCH40004,Monthly-n4,2b317a4a-77a6-4188-9437-b68a77b4e2c6,Mensuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 E5 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,3.00,0
CFQ7TTC0LCH4:0004:P1Y:Y,Microsoft Intune Plan 1 Device,,,,,,licences,licences,,,"Gérez vos appareils de façon simple, sécurisée et centralisée grâce à une licence par appareil. Cette offre est idéale pour les postes partagés (bornes, kiosques, terminaux spécialisés) et inclut :

- Gestion unifiée des appareils : Configuration, déploiement et administration depuis une console unique.
- Sécurité et conformité intégrées : Règles de conformité et accès conditionnels pour protéger vos données.
- Expérience utilisateur maîtrisée : Paramétrages standardisés, mises à jour centralisées et simplicité d’utilisation.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0LCH40004,Annual-n3,2b317a4a-77a6-4188-9437-b68a77b4e2c6,Annuel,"Microsoft 365 E3 EEA (no Teams),Microsoft 365 E5 EEA (no Teams),Microsoft 365 Business Premium,Microsoft 365 Business Premium EEA (no Teams)",inclu,,30.00,0
CFQ7TTC0RP76:0002:P1M:M,Microsoft Intune Plan 2,,,,,,licences,licences,,,"Idéal pour les organisations cherchant à aller plus loin dans l’analyse, la sécurité et l’automatisation. En plus de toutes les fonctionnalités de Plan 1, Plan 2 inclut :

- Analyses avancées et insights exploitables : Suivez l’état de vos endpoints grâce à des rapports détaillés, identifiez les tendances, optimisez les performances et anticipez les incidents.
- Sécurité et protection renforcées : Intégration plus poussée avec Microsoft Defender, politiques de sécurité élargies et outils de remédiation rapides pour contrer les menaces modernes.
- Approche Zero Trust perfectionnée : Mettez en place des contrôles granuleux pour un accès minimal, adaptatif et dynamique, répondant ainsi aux exigences de conformité les plus strictes.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0RP760002,Monthly-n54,d11b2748-18b5-43b7-8f43-c9f4cc3854af,Mensuel,Module complémentaire à Microsoft Intune Plan 1 qui offre des fonctionnalités avancées de gestion des points de terminaison. Intune Plan 2 est inclus dans Microsoft Intune Suite.,addon,,4.44,0
CFQ7TTC0RP76:0002:P1Y:Y,Microsoft Intune Plan 2,,,,,,licences,licences,,,"Idéal pour les organisations cherchant à aller plus loin dans l’analyse, la sécurité et l’automatisation. En plus de toutes les fonctionnalités de Plan 1, Plan 2 inclut :

- Analyses avancées et insights exploitables : Suivez l’état de vos endpoints grâce à des rapports détaillés, identifiez les tendances, optimisez les performances et anticipez les incidents.
- Sécurité et protection renforcées : Intégration plus poussée avec Microsoft Defender, politiques de sécurité élargies et outils de remédiation rapides pour contrer les menaces modernes.
- Approche Zero Trust perfectionnée : Mettez en place des contrôles granuleux pour un accès minimal, adaptatif et dynamique, répondant ainsi aux exigences de conformité les plus strictes.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0RP760002,Annual-n53,d11b2748-18b5-43b7-8f43-c9f4cc3854af,Annuel,Module complémentaire à Microsoft Intune Plan 1 qui offre des fonctionnalités avancées de gestion des points de terminaison. Intune Plan 2 est inclus dans Microsoft Intune Suite.,addon,,44.40,0
CFQ7TTC0RZFJ:0001:P1M:M,Microsoft Intune Suite,,,,,,licences,licences,,,"La suite Intune regroupe l’ensemble des fonctionnalités des Plans 1 et 2, tout en y ajoutant des services premium et des innovations continues. Véritable solution « tout-en-un », la Suite Intune comprend :

- Gestion unifiée de haut niveau : Regroupez l’ensemble de vos besoins en gestion d’appareils, d’applications, de conformité et de sécurité sous une seule bannière.
- Fonctionnalités avancées et modules complémentaires : Profitez de fonctionnalités exclusives telles que la gestion privilégiée des endpoints (EPM), la prise en main à distance (Remote Help) et des outils de protection applicative et data-centric encore plus poussés.
- Évolutivité et innovation continue : Bénéficiez de mises à jour régulières, de nouvelles fonctionnalités d’IA, de scénarios d’automatisation avancés et d’un support étendu, pour que vos solutions restent toujours à la pointe.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0RZFJ0001,Monthly-n55,a929cd4d-8672-47c9-8664-159c1f322ba8,Mensuel,Module complémentaire à Microsoft Intune Plan 1 qui unifie les solutions de sécurité et de gestion des points de terminaison avancées stratégiques.,addon,,11.28,0
CFQ7TTC0RZFJ:0001:P1Y:Y,Microsoft Intune Suite,,,,,,licences,licences,,,"La suite Intune regroupe l’ensemble des fonctionnalités des Plans 1 et 2, tout en y ajoutant des services premium et des innovations continues. Véritable solution « tout-en-un », la Suite Intune comprend :

- Gestion unifiée de haut niveau : Regroupez l’ensemble de vos besoins en gestion d’appareils, d’applications, de conformité et de sécurité sous une seule bannière.
- Fonctionnalités avancées et modules complémentaires : Profitez de fonctionnalités exclusives telles que la gestion privilégiée des endpoints (EPM), la prise en main à distance (Remote Help) et des outils de protection applicative et data-centric encore plus poussés.
- Évolutivité et innovation continue : Bénéficiez de mises à jour régulières, de nouvelles fonctionnalités d’IA, de scénarios d’automatisation avancés et d’un support étendu, pour que vos solutions restent toujours à la pointe.",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft-Azure-logo.png,microsoft,Microsoft365EandFNCE-isvfrnce,USCFQ7TTC0RZFJ0001,Annual-n54,a929cd4d-8672-47c9-8664-159c1f322ba8,Annuel,Module complémentaire à Microsoft Intune Plan 1 qui unifie les solutions de sécurité et de gestion des points de terminaison avancées stratégiques.,addon,,112.80,0
CFQ7TTC0LH16:0001:P1M:M,Exchange Online (Plan 1),,,,,,licences,licences,,,"- Boîte aux lettres de 50 Go et messages d’une taille maximale de 150 Mo
- Outlook sur le web fournit une expérience premium basée sur un navigateur
- La boîte de réception Prioritaire facilite le suivi des courriers les plus importants
- Déplacez automatiquement les anciens messages vers une boîte aux lettres d’archivage",,,,,,,,,,,,,,,,,,,,,,,,Neuf,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_Exchange_logo.png,microsoft,ExchangeOnline-isvfrnce,USCFQ7TTC0LH160001,Monthly,4b9405b0-7788-4568-add1-99614e613b69,Mensuel,"Office 365 E1 EEA (no Teams),Office 365 E3 EEA (no Teams),Office 365 E5 EEA (no Teams),Microsoft 365 E3 EEA (no Teams),Microsoft 365 E5 EEA (no Teams),Microsoft 365 Business Standard,Microsoft 365 Business Prenium,Microsoft 365 Business Premium EEA (no Teams),Microsoft 365 Business Basic",inclu,,4.44,0
